"attempt_id","account_id","chapter_id","level_id","attempt_num","attempt_ts","attempt_result","time_to_result_sec","revive_count","app_version"
att_d6dc69d8c8784bc7,acc_003e7af715d042c0,7,3,2,2026-03-13 22:57:51.000,FAIL,96,0,"1.0.0"
att_586f2f821e72481e,acc_003e7af715d042c0,7,3,3,2026-03-13 23:01:18.000,FAIL,86,0,"1.0.0"
att_3d1c4242d020438c,acc_003e7af715d042c0,7,3,4,2026-03-13 23:03:36.000,WIN,50,0,"1.0.0"
att_8d141b2311be4586,acc_003e7af715d042c0,7,4,1,2026-03-13 23:04:55.000,WIN,52,0,"1.0.0"
att_80f5ca6a702747fc,acc_003e7af715d042c0,7,5,1,2026-03-13 23:07:15.000,WIN,65,0,"1.0.0"
att_f7d552b47b5d4041,acc_003e7af715d042c0,7,6,1,2026-03-13 23:09:54.000,WIN,48,0,"1.0.0"
att_d9a0417d8e1f42f1,acc_003e7af715d042c0,7,7,1,2026-03-13 23:12:04.000,WIN,57,0,"1.0.0"
att_659b14572396425e,acc_003e7af715d042c0,7,8,1,2026-03-13 23:14:24.000,WIN,44,1,"1.0.0"
att_940d65ac826844de,acc_003e7af715d042c0,7,9,1,2026-03-13 23:15:55.000,FAIL,94,0,"1.0.0"
att_b0256c61531e4eba,acc_003e7af715d042c0,7,9,2,2026-03-13 23:18:25.000,FAIL,76,0,"1.0.0"
att_07e3ec3f18314a2e,acc_003e7af715d042c0,7,9,3,2026-03-14 01:52:05.000,QUIT,21,0,"1.0.0"
att_48231075d6994d64,acc_003e7af715d042c0,7,9,4,2026-03-14 01:54:07.000,QUIT,31,0,"1.0.0"
att_6ed7f901e07f4970,acc_003e7af715d042c0,7,9,5,2026-03-14 01:56:11.000,QUIT,37,0,"1.0.0"
att_4032fcffd3f8465a,acc_003e7af715d042c0,7,9,6,2026-03-14 01:57:08.000,QUIT,22,0,"1.0.0"
att_53ae2362335849f3,acc_003e7af715d042c0,7,9,7,2026-03-14 01:59:43.000,FAIL,98,0,"1.0.0"
att_0ce72cdf70584dd0,acc_003e7af715d042c0,7,9,8,2026-03-14 02:03:15.000,WIN,59,0,"1.0.0"
att_84f2d4626a384826,acc_003e7af715d042c0,7,10,1,2026-03-14 02:05:22.000,FAIL,102,0,"1.0.0"
att_a810c69ea92b4f79,acc_0043017e7bc044af,1,1,1,2026-03-04 22:01:41.000,WIN,72,0,"1.0.0"
att_b851078969254764,acc_0043017e7bc044af,1,2,1,2026-03-04 22:03:36.000,WIN,52,0,"1.0.0"
att_ee82e3b682834dd0,acc_0043017e7bc044af,1,3,1,2026-03-04 22:06:28.000,WIN,50,0,"1.0.0"
att_3ef0042260804ee5,acc_0043017e7bc044af,1,4,1,2026-03-04 22:08:29.000,WIN,37,0,"1.0.0"
att_aebf7b7082894579,acc_0043017e7bc044af,1,5,1,2026-03-04 22:09:43.000,WIN,50,0,"1.0.0"
att_3330050f0bc64972,acc_0043017e7bc044af,1,6,1,2026-03-04 22:11:16.000,WIN,53,0,"1.0.0"
att_d2a2605b3f8947ec,acc_0043017e7bc044af,1,7,1,2026-03-04 22:13:44.000,WIN,44,0,"1.0.0"
att_274cf1cc60854da2,acc_0043017e7bc044af,1,8,1,2026-03-04 22:15:43.000,WIN,33,0,"1.0.0"
att_8a0c60ca9351448a,acc_0043017e7bc044af,1,9,1,2026-03-04 22:50:12.000,WIN,45,0,"1.0.0"
att_2bc8f42e7e474f35,acc_0043017e7bc044af,1,10,1,2026-03-04 22:52:33.000,WIN,57,0,"1.0.0"
att_54d695c8d7dc4ecb,acc_0043017e7bc044af,1,11,1,2026-03-04 22:55:43.000,WIN,36,0,"1.0.0"
att_b4aaae34218c4698,acc_0043017e7bc044af,1,12,1,2026-03-04 22:58:07.000,WIN,58,0,"1.0.0"
att_e2e9cd06782e4783,acc_0043017e7bc044af,1,13,1,2026-03-04 23:00:27.000,WIN,31,0,"1.0.0"
att_fbbb7d16a3b84a10,acc_0043017e7bc044af,1,14,1,2026-03-04 23:02:18.000,WIN,55,0,"1.0.0"
att_162c6bcb130f40b4,acc_0043017e7bc044af,1,15,1,2026-03-04 23:04:16.000,WIN,65,0,"1.0.0"
att_1a5191c7c67f44e5,acc_0043017e7bc044af,1,16,1,2026-03-04 23:06:38.000,WIN,46,0,"1.0.0"
att_be9a6982e64b4e6e,acc_0043017e7bc044af,1,17,1,2026-03-04 23:09:24.000,WIN,50,0,"1.0.0"
att_568cc8db58dc4a35,acc_0043017e7bc044af,1,18,1,2026-03-04 23:12:07.000,WIN,51,0,"1.0.0"
att_b6797f87a9314a12,acc_0043017e7bc044af,1,19,1,2026-03-04 23:13:34.000,WIN,71,0,"1.0.0"
att_c62da9b6ba3c477f,acc_0043017e7bc044af,1,20,1,2026-03-04 23:16:05.000,WIN,52,0,"1.0.0"
att_11adc3c47fc44162,acc_0043017e7bc044af,2,1,1,2026-03-04 23:18:19.000,WIN,49,0,"1.0.0"
att_ffb222d3590b42dd,acc_0043017e7bc044af,2,2,1,2026-03-05 04:18:55.000,WIN,58,0,"1.0.0"
att_de1df02d3aa14709,acc_0043017e7bc044af,2,3,1,2026-03-05 04:20:23.000,WIN,54,0,"1.0.0"
att_ffdfc09a327f4b3f,acc_0043017e7bc044af,2,4,1,2026-03-05 04:22:41.000,WIN,55,0,"1.0.0"
att_47c870de8b964673,acc_0043017e7bc044af,2,5,1,2026-03-05 04:25:21.000,WIN,62,0,"1.0.0"
att_0683114efcc047ac,acc_0043017e7bc044af,2,6,1,2026-03-05 04:26:57.000,WIN,45,0,"1.0.0"
att_01c8d2d6dfda42c5,acc_0043017e7bc044af,2,7,1,2026-03-05 04:29:25.000,WIN,57,0,"1.0.0"
att_607cbe6dd3f44251,acc_0043017e7bc044af,2,8,1,2026-03-05 04:30:55.000,WIN,51,0,"1.0.0"
att_35529dc2140047a7,acc_0043017e7bc044af,2,9,1,2026-03-05 04:34:05.000,WIN,56,0,"1.0.0"
att_b3521deb92b445e7,acc_0043017e7bc044af,2,10,1,2026-03-05 04:36:45.000,WIN,69,0,"1.0.0"
att_b63dd4a61ce94b74,acc_0043017e7bc044af,2,11,1,2026-03-05 04:39:44.000,WIN,36,0,"1.0.0"
att_c9c8dad3df5149f6,acc_0043017e7bc044af,2,12,1,2026-03-05 04:41:39.000,WIN,39,1,"1.0.0"
att_1c6c775da89b44de,acc_0043017e7bc044af,2,13,1,2026-03-05 04:43:02.000,WIN,40,0,"1.0.0"
att_250b45df67e24e91,acc_0043017e7bc044af,2,14,1,2026-03-05 07:09:43.000,WIN,47,0,"1.0.0"
att_e6a3ac6456844f4a,acc_0043017e7bc044af,2,15,1,2026-03-05 07:11:08.000,WIN,49,0,"1.0.0"
att_5fb99eedb5944686,acc_0043017e7bc044af,2,16,1,2026-03-05 07:13:59.000,WIN,64,0,"1.0.0"
att_e0cef53a7b454592,acc_0043017e7bc044af,2,17,1,2026-03-05 07:15:37.000,WIN,56,0,"1.0.0"
att_3cbfc0ea89aa401c,acc_0043017e7bc044af,2,18,1,2026-03-05 07:17:43.000,WIN,68,0,"1.0.0"
att_69183c637adb49e9,acc_0043017e7bc044af,2,19,1,2026-03-05 07:20:11.000,WIN,55,0,"1.0.0"
att_b5721cb3f32d46f1,acc_0043017e7bc044af,2,20,1,2026-03-05 07:21:46.000,WIN,60,0,"1.0.0"
att_d6705fefd7394e13,acc_0043017e7bc044af,3,1,1,2026-03-05 07:23:17.000,WIN,48,0,"1.0.0"
att_6ebcdc18bbbe4976,acc_0043017e7bc044af,3,2,1,2026-03-05 07:25:21.000,WIN,40,0,"1.0.0"
att_a309389f1b3844dd,acc_0043017e7bc044af,3,3,1,2026-03-05 07:26:39.000,WIN,64,1,"1.0.0"
att_d5455e0b705f4c76,acc_0043017e7bc044af,3,4,1,2026-03-05 07:29:39.000,WIN,57,0,"1.0.0"
att_a1ca69ca22cf43c4,acc_0043017e7bc044af,3,5,1,2026-03-05 07:31:35.000,WIN,47,0,"1.0.0"
att_5e8f9f2594e34aa2,acc_0043017e7bc044af,3,6,1,2026-03-05 07:34:13.000,WIN,52,0,"1.0.0"
att_f5973e9645d84461,acc_0043017e7bc044af,3,7,1,2026-03-05 10:47:18.000,WIN,47,0,"1.0.0"
att_65fcfaed1d894062,acc_0043017e7bc044af,3,8,1,2026-03-05 10:50:22.000,WIN,40,0,"1.0.0"
att_fba93fdac72b4f59,acc_0043017e7bc044af,3,9,1,2026-03-05 10:53:06.000,WIN,60,0,"1.0.0"
att_9149d296e40a4f77,acc_0043017e7bc044af,3,10,1,2026-03-05 10:55:00.000,WIN,47,0,"1.0.0"
att_082bdb60ad4e4cd3,acc_0043017e7bc044af,3,11,1,2026-03-05 10:56:10.000,WIN,45,0,"1.0.0"
att_af22682f28d94e4a,acc_0043017e7bc044af,3,12,1,2026-03-05 17:40:41.000,WIN,44,0,"1.0.0"
att_8ae9b746c5c4430a,acc_0043017e7bc044af,3,13,1,2026-03-05 17:42:26.000,WIN,29,0,"1.0.0"
att_cabeac8d247a482c,acc_0043017e7bc044af,3,14,1,2026-03-05 17:43:29.000,WIN,52,0,"1.0.0"
att_b3efc56c867e4461,acc_0043017e7bc044af,3,15,1,2026-03-05 17:46:37.000,WIN,38,0,"1.0.0"
att_e72ccf9054bc49ab,acc_0043017e7bc044af,3,16,1,2026-03-05 17:49:19.000,WIN,57,0,"1.0.0"
att_34cc05a7b39e4d6b,acc_0043017e7bc044af,3,17,1,2026-03-05 17:51:38.000,WIN,43,0,"1.0.0"
att_3da6e38f0a3b4280,acc_0043017e7bc044af,3,18,1,2026-03-05 22:02:45.000,WIN,57,0,"1.0.0"
att_cbd12453764340b1,acc_0043017e7bc044af,3,19,1,2026-03-05 22:05:33.000,WIN,35,0,"1.0.0"
att_f7b8bb7b76f3407f,acc_0043017e7bc044af,3,20,1,2026-03-05 22:06:46.000,WIN,50,1,"1.0.0"
att_8bb179d37a204bf8,acc_0043017e7bc044af,4,1,1,2026-03-05 22:08:12.000,WIN,55,0,"1.0.0"
att_36123f944da44c17,acc_0043017e7bc044af,4,2,1,2026-03-05 22:09:44.000,WIN,44,0,"1.0.0"
att_4b8d9f762a024864,acc_0043017e7bc044af,4,3,1,2026-03-06 00:09:50.000,WIN,30,0,"1.0.0"
att_67f6949f2e154a2c,acc_0043017e7bc044af,4,4,1,2026-03-06 00:10:49.000,WIN,45,0,"1.0.0"
att_5db66e8ec1994d0f,acc_0043017e7bc044af,4,5,1,2026-03-06 00:13:11.000,WIN,57,0,"1.0.0"
att_b994685cd8894871,acc_0043017e7bc044af,4,6,1,2026-03-06 00:15:19.000,WIN,47,0,"1.0.0"
att_2b59b0e469cb4672,acc_0043017e7bc044af,4,7,1,2026-03-06 00:17:02.000,WIN,44,0,"1.0.0"
att_6df7c19716684948,acc_0043017e7bc044af,4,8,1,2026-03-06 00:19:33.000,WIN,54,0,"1.0.0"
att_37b154c1ba34435e,acc_0043017e7bc044af,4,9,1,2026-03-06 00:22:09.000,WIN,47,0,"1.0.0"
att_583a3deac2594fe0,acc_0043017e7bc044af,4,10,1,2026-03-06 00:24:12.000,WIN,56,0,"1.0.0"
att_d16c3bbc76284fb7,acc_0043017e7bc044af,4,11,1,2026-03-06 00:26:58.000,WIN,50,0,"1.0.0"
att_1bf3a2cc1de2413c,acc_0043017e7bc044af,4,12,1,2026-03-06 00:28:53.000,WIN,50,0,"1.0.0"
att_ff997d81e97241de,acc_0043017e7bc044af,4,13,1,2026-03-06 00:30:10.000,WIN,33,0,"1.0.0"
att_82eeb3bfd60a4fc7,acc_0043017e7bc044af,4,14,1,2026-03-06 00:32:33.000,WIN,53,0,"1.0.0"
att_8df1c218cf87440a,acc_0043017e7bc044af,4,15,1,2026-03-06 00:34:33.000,WIN,40,0,"1.0.0"
att_0389a97610c64a18,acc_0043017e7bc044af,4,16,1,2026-03-06 00:36:53.000,WIN,63,0,"1.0.0"
att_bb004ee1489e49a2,acc_0043017e7bc044af,4,17,1,2026-03-06 02:38:39.000,WIN,34,0,"1.0.0"
att_d7873fb88d774c28,acc_0043017e7bc044af,4,18,1,2026-03-06 02:40:43.000,WIN,47,0,"1.0.0"
att_ec26ffbf23514da8,acc_0043017e7bc044af,4,19,1,2026-03-06 02:43:32.000,WIN,52,0,"1.0.0"
att_9dd3a17360154125,acc_0043017e7bc044af,4,20,1,2026-03-06 02:46:17.000,WIN,61,0,"1.0.0"
att_7554f5daaf394a2d,acc_0043017e7bc044af,5,1,1,2026-03-06 02:48:09.000,WIN,44,0,"1.0.0"
att_0453264630d94907,acc_0043017e7bc044af,5,2,1,2026-03-06 06:45:49.000,WIN,44,0,"1.0.0"
att_fd25012c08104845,acc_0043017e7bc044af,5,3,1,2026-03-06 06:48:29.000,WIN,48,0,"1.0.0"
att_6d71da62a26445b9,acc_0043017e7bc044af,5,4,1,2026-03-06 06:50:27.000,WIN,48,0,"1.0.0"
att_dc78b89e2ca34743,acc_0043017e7bc044af,5,5,1,2026-03-06 06:51:51.000,WIN,47,0,"1.0.0"
att_bb6dd8b7838d49c3,acc_0043017e7bc044af,5,6,1,2026-03-06 10:30:06.000,WIN,56,0,"1.0.0"
att_4877fd1134594e60,acc_0043017e7bc044af,5,7,1,2026-03-06 10:32:36.000,WIN,27,0,"1.0.0"
att_76216d76e06d4644,acc_0043017e7bc044af,5,8,1,2026-03-06 10:34:03.000,WIN,56,0,"1.0.0"
att_cfa26fd3c6ec4f03,acc_0043017e7bc044af,5,9,1,2026-03-06 10:35:28.000,WIN,52,0,"1.0.0"
att_55ccf4d2be844a3d,acc_0043017e7bc044af,5,10,1,2026-03-06 10:36:51.000,WIN,62,0,"1.0.0"
att_bd61f7db67c94382,acc_0043017e7bc044af,5,11,1,2026-03-06 10:38:58.000,WIN,61,0,"1.0.0"
att_083d40c4aa8a4999,acc_0043017e7bc044af,5,12,1,2026-03-06 10:40:38.000,WIN,55,0,"1.0.0"
att_8329a642fba74f7b,acc_0043017e7bc044af,5,13,1,2026-03-06 10:42:25.000,WIN,58,0,"1.0.0"
att_1c5362291d60415f,acc_0043017e7bc044af,5,14,1,2026-03-06 10:45:00.000,WIN,52,0,"1.0.0"
att_5043afa86b2c4b30,acc_0043017e7bc044af,5,15,1,2026-03-06 13:23:34.000,WIN,61,0,"1.0.0"
att_a4737fff569c41a8,acc_0043017e7bc044af,5,16,1,2026-03-06 13:25:18.000,WIN,29,0,"1.0.0"
att_600bdf6938d94a04,acc_0043017e7bc044af,5,17,1,2026-03-06 13:27:01.000,WIN,54,0,"1.0.0"
att_04e47c41210244b3,acc_0043017e7bc044af,5,18,1,2026-03-06 13:30:27.000,WIN,54,0,"1.0.0"
att_ea2e49d19db5462f,acc_0043017e7bc044af,5,19,1,2026-03-06 14:29:14.000,WIN,54,0,"1.0.0"
att_7ce8b0945f3740e2,acc_0043017e7bc044af,5,20,1,2026-03-06 14:30:28.000,WIN,63,0,"1.0.0"
att_b904de26576e4b3a,acc_0043017e7bc044af,6,1,1,2026-03-06 14:32:52.000,FAIL,93,0,"1.0.0"
att_ea1854be9dcd46dd,acc_0043017e7bc044af,6,1,2,2026-03-06 14:36:02.000,QUIT,17,0,"1.0.0"
att_4f270e6dcdb14a67,acc_0043017e7bc044af,6,1,3,2026-03-06 14:37:34.000,WIN,40,0,"1.0.0"
att_df7a3757ab0a4d46,acc_0043017e7bc044af,6,2,1,2026-03-06 14:39:37.000,FAIL,75,0,"1.0.0"
att_02ebac169d7b4e18,acc_0043017e7bc044af,6,2,2,2026-03-06 17:40:22.000,WIN,55,0,"1.0.0"
att_bfeb25c221c04388,acc_0043017e7bc044af,6,3,1,2026-03-06 17:42:32.000,FAIL,93,0,"1.0.0"
att_215ca2de3a484cab,acc_0043017e7bc044af,6,3,2,2026-03-06 17:44:46.000,FAIL,89,0,"1.0.0"
att_c72ddbabef1647c1,acc_0043017e7bc044af,6,3,3,2026-03-06 17:48:12.000,FAIL,89,0,"1.0.0"
att_c5c209073f874b98,acc_0043017e7bc044af,6,3,4,2026-03-06 17:51:38.000,QUIT,22,0,"1.0.0"
att_1185de8dcaab4068,acc_0043017e7bc044af,6,3,5,2026-03-06 17:53:57.000,QUIT,26,0,"1.0.0"
att_14b90b60445e43fe,acc_0043017e7bc044af,6,3,6,2026-03-06 17:55:10.000,WIN,59,1,"1.0.0"
att_99cda1e6e58f4e9c,acc_0043017e7bc044af,6,4,1,2026-03-06 23:35:14.000,WIN,51,0,"1.0.0"
att_87f11133f95f4c8a,acc_0043017e7bc044af,6,5,1,2026-03-06 23:37:43.000,FAIL,81,0,"1.0.0"
att_eeb450ef3147475f,acc_0043017e7bc044af,6,5,2,2026-03-06 23:41:14.000,WIN,53,0,"1.0.0"
att_4eac727d313a4806,acc_0043017e7bc044af,6,6,1,2026-03-06 23:42:42.000,FAIL,95,0,"1.0.0"
att_51282e9fe9674858,acc_0043017e7bc044af,6,6,2,2026-03-06 23:44:49.000,FAIL,94,0,"1.0.0"
att_fc9fb900d72a41ad,acc_0043017e7bc044af,6,6,3,2026-03-06 23:46:53.000,WIN,64,0,"1.0.0"
att_42e2410bb51d4930,acc_0043017e7bc044af,6,7,1,2026-03-06 23:48:44.000,FAIL,90,0,"1.0.0"
att_e5e1d4798ad54957,acc_0043017e7bc044af,6,7,2,2026-03-06 23:52:02.000,WIN,56,0,"1.0.0"
att_f7624ba84ec44bf0,acc_0043017e7bc044af,6,8,1,2026-03-06 23:54:04.000,FAIL,99,0,"1.0.0"
att_f43883b5654e49c8,acc_0043017e7bc044af,6,8,2,2026-03-06 23:57:44.000,FAIL,96,1,"1.0.0"
att_0cf36bdac8fc4b7e,acc_0043017e7bc044af,6,8,3,2026-03-07 02:46:48.000,FAIL,90,0,"1.0.0"
att_9502168be24740da,acc_0043017e7bc044af,6,8,4,2026-03-07 02:50:07.000,QUIT,17,1,"1.0.0"
att_14deae93785a4d7a,acc_0043017e7bc044af,6,8,5,2026-03-07 02:51:52.000,FAIL,78,0,"1.0.0"
att_385dfc0e7ba04a2d,acc_0043017e7bc044af,6,8,6,2026-03-07 02:53:50.000,WIN,52,0,"1.0.0"
att_c6fd6d8ebeb64270,acc_0043017e7bc044af,6,9,1,2026-03-07 02:56:11.000,FAIL,85,1,"1.0.0"
att_c0cd2235165a44ac,acc_0043017e7bc044af,6,9,2,2026-03-07 02:58:41.000,WIN,60,0,"1.0.0"
att_adedca97dc0d4488,acc_0043017e7bc044af,6,10,1,2026-03-07 03:01:05.000,QUIT,15,0,"1.0.0"
att_ad9f9c4b8d8f4ac2,acc_0043017e7bc044af,6,10,2,2026-03-07 03:03:03.000,WIN,75,0,"1.0.0"
att_63480ee71498483e,acc_0043017e7bc044af,6,11,1,2026-03-07 03:05:35.000,FAIL,91,0,"1.0.0"
att_75f244a891ac4555,acc_0043017e7bc044af,6,11,2,2026-03-07 11:22:23.000,FAIL,91,0,"1.0.0"
att_b2f9dcd92f5b4f07,acc_0043017e7bc044af,6,11,3,2026-03-07 11:26:09.000,FAIL,85,0,"1.0.0"
att_0d800125cba7427b,acc_0043017e7bc044af,6,11,4,2026-03-07 11:29:09.000,FAIL,109,0,"1.0.0"
att_528f2b8cc3b64787,acc_0043017e7bc044af,6,11,5,2026-03-07 16:03:46.000,QUIT,25,0,"1.0.0"
att_4b8f8b6bc2d74a85,acc_0043017e7bc044af,6,11,6,2026-03-07 16:06:25.000,QUIT,14,0,"1.0.0"
att_1380bb2db8ab44ea,acc_0043017e7bc044af,6,11,7,2026-03-07 16:08:29.000,FAIL,98,0,"1.0.0"
att_33433fcedd254643,acc_0043017e7bc044af,6,11,8,2026-03-07 16:12:13.000,QUIT,23,0,"1.0.0"
att_2316f69d7d0241ac,acc_0043017e7bc044af,6,11,9,2026-03-07 16:14:24.000,WIN,62,0,"1.0.0"
att_ee1b4251086e41b0,acc_0043017e7bc044af,6,12,1,2026-03-07 16:16:16.000,FAIL,80,0,"1.0.0"
att_c5414eb174a94be3,acc_0043017e7bc044af,6,12,2,2026-03-07 16:19:32.000,WIN,58,0,"1.0.0"
att_a8748afca0e24601,acc_0043017e7bc044af,6,13,1,2026-03-07 16:21:47.000,FAIL,89,1,"1.0.0"
att_b2c74680ee474ce5,acc_0043017e7bc044af,6,13,2,2026-03-07 16:24:16.000,FAIL,103,0,"1.0.0"
att_f7f541fb3ed84207,acc_0043017e7bc044af,6,13,3,2026-03-07 16:27:26.000,FAIL,96,1,"1.0.0"
att_b9fe1a2f298649d3,acc_0043017e7bc044af,6,13,4,2026-03-07 16:29:49.000,QUIT,13,0,"1.0.0"
att_241c8b470ca7469d,acc_0043017e7bc044af,6,13,5,2026-03-07 16:30:22.000,QUIT,23,0,"1.0.0"
att_1f024d60bb224e1f,acc_0043017e7bc044af,6,13,6,2026-03-07 16:31:29.000,QUIT,22,0,"1.0.0"
att_94c984b30d674c99,acc_0043017e7bc044af,6,13,7,2026-03-07 16:33:23.000,QUIT,9,0,"1.0.0"
att_9ee2c416aab1434b,acc_0043017e7bc044af,6,13,8,2026-03-07 16:34:41.000,QUIT,14,0,"1.0.0"
att_f93f4f5098b047ee,acc_0043017e7bc044af,6,13,9,2026-03-07 17:18:16.000,QUIT,43,0,"1.0.0"
att_222fec36793c4762,acc_0043017e7bc044af,6,13,10,2026-03-07 17:20:15.000,QUIT,20,0,"1.0.0"
att_7eea577fcde54d30,acc_0043017e7bc044af,6,13,11,2026-03-07 17:21:14.000,QUIT,38,0,"1.0.0"
att_2a0eed2dec384098,acc_0043017e7bc044af,6,13,12,2026-03-07 17:23:33.000,WIN,42,0,"1.0.0"
att_eb052be94ba44e8f,acc_0043017e7bc044af,6,14,1,2026-03-07 17:25:02.000,FAIL,101,0,"1.0.0"
att_24a4b1c446454c92,acc_0043017e7bc044af,6,14,2,2026-03-07 17:28:58.000,FAIL,87,1,"1.0.0"
att_a000917af7cd47f4,acc_0043017e7bc044af,6,14,3,2026-03-07 17:31:25.000,FAIL,85,0,"1.0.0"
att_eef45946bb3644d9,acc_0043017e7bc044af,6,14,4,2026-03-07 17:35:06.000,WIN,55,0,"1.0.0"
att_db630e4dcd14499b,acc_0043017e7bc044af,6,15,1,2026-03-07 17:36:47.000,FAIL,94,0,"1.0.0"
att_c47c628f1e864bab,acc_0043017e7bc044af,6,15,2,2026-03-07 17:38:56.000,WIN,38,0,"1.0.0"
att_8e6bd8fbc3604ef5,acc_0043017e7bc044af,6,16,1,2026-03-07 17:39:56.000,FAIL,101,1,"1.0.0"
att_4fbfff16848444eb,acc_0043870c215647fe,1,1,1,2026-03-10 13:32:02.000,WIN,47,0,"1.0.0"
att_e93bd412f2c54e39,acc_0043870c215647fe,1,2,1,2026-03-10 13:34:40.000,WIN,35,0,"1.0.0"
att_378e9cbc76da4142,acc_0043870c215647fe,1,3,1,2026-03-10 13:37:34.000,WIN,61,0,"1.0.0"
att_2324dfec53604adb,acc_0043870c215647fe,1,4,1,2026-03-10 13:40:24.000,WIN,54,0,"1.0.0"
att_3d908550bea248a6,acc_0043870c215647fe,1,5,1,2026-03-10 13:42:29.000,WIN,58,0,"1.0.0"
att_aa9913cafbc84ada,acc_0043870c215647fe,1,6,1,2026-03-10 13:45:40.000,WIN,52,0,"1.0.0"
att_9024edec430e41b4,acc_0043870c215647fe,1,7,1,2026-03-10 14:22:31.000,WIN,42,0,"1.0.0"
att_4c17798a762f4a24,acc_0043870c215647fe,1,8,1,2026-03-10 14:25:12.000,WIN,45,0,"1.0.0"
att_0a0a749533684604,acc_0043870c215647fe,1,9,1,2026-03-10 14:27:19.000,WIN,36,0,"1.0.0"
att_0096c39037614b84,acc_0043870c215647fe,1,10,1,2026-03-10 14:28:16.000,WIN,59,0,"1.0.0"
att_b233398b85454541,acc_0043870c215647fe,1,11,1,2026-03-10 17:24:59.000,WIN,33,0,"1.0.0"
att_e54f175758644a77,acc_0043870c215647fe,1,12,1,2026-03-10 17:26:00.000,WIN,28,0,"1.0.0"
att_65cc0d45d97d42e8,acc_0043870c215647fe,1,13,1,2026-03-10 17:28:17.000,WIN,64,0,"1.0.0"
att_5f817317c17b43b1,acc_0043870c215647fe,1,14,1,2026-03-10 17:30:27.000,WIN,42,0,"1.0.0"
att_150292816f2f460e,acc_0043870c215647fe,1,15,1,2026-03-10 17:31:45.000,WIN,40,0,"1.0.0"
att_bacc5f4cf4e94e6b,acc_0043870c215647fe,1,16,1,2026-03-10 17:33:55.000,WIN,33,0,"1.0.0"
att_3dcf5a4962c14815,acc_0043870c215647fe,1,17,1,2026-03-10 17:36:35.000,WIN,38,0,"1.0.0"
att_080cf98decb94717,acc_0043870c215647fe,1,18,1,2026-03-10 17:39:32.000,WIN,48,0,"1.0.0"
att_3cb16412f9834bef,acc_0043870c215647fe,1,19,1,2026-03-10 19:31:23.000,WIN,46,0,"1.0.0"
att_cbac87eccf174791,acc_0043870c215647fe,1,20,1,2026-03-10 19:33:08.000,WIN,57,0,"1.0.0"
att_abe9b4c1c6b54f58,acc_0043870c215647fe,2,1,1,2026-03-10 19:35:08.000,WIN,44,0,"1.0.0"
att_05ad1ddbef0e446d,acc_0043870c215647fe,2,2,1,2026-03-10 19:38:00.000,WIN,42,0,"1.0.0"
att_6b5717f903de4e6b,acc_0043870c215647fe,2,3,1,2026-03-10 19:40:08.000,WIN,49,0,"1.0.0"
att_f68434e224c34f6a,acc_0043870c215647fe,2,4,1,2026-03-10 19:43:03.000,WIN,45,0,"1.0.0"
att_970a337e978d4682,acc_0043870c215647fe,2,5,1,2026-03-11 00:20:01.000,WIN,39,0,"1.0.0"
att_00273db706aa43f9,acc_0043870c215647fe,2,6,1,2026-03-11 00:21:21.000,WIN,62,0,"1.0.0"
att_fa927734351047a6,acc_0043870c215647fe,2,7,1,2026-03-11 00:22:44.000,WIN,40,0,"1.0.0"
att_782ebeedd4494cdd,acc_0043870c215647fe,2,8,1,2026-03-11 00:24:18.000,WIN,42,0,"1.0.0"
att_b3d66c6ca893416a,acc_0043870c215647fe,2,9,1,2026-03-11 00:26:46.000,WIN,41,0,"1.0.0"
att_0ece15e8ec644110,acc_0043870c215647fe,2,10,1,2026-03-11 00:28:57.000,WIN,54,0,"1.0.0"
att_abade33f184542e1,acc_0043870c215647fe,2,11,1,2026-03-11 17:14:56.000,WIN,45,0,"1.0.0"
att_5958de8085eb49c2,acc_0043870c215647fe,2,12,1,2026-03-11 17:16:01.000,WIN,59,0,"1.0.0"
att_49dfed65e98e4d5b,acc_0043870c215647fe,2,13,1,2026-03-11 17:17:30.000,WIN,40,0,"1.0.0"
att_5094a692966642dd,acc_0043870c215647fe,2,14,1,2026-03-11 17:18:30.000,WIN,42,0,"1.0.0"
att_ce937b36f11342c5,acc_0043870c215647fe,2,15,1,2026-03-11 17:19:37.000,WIN,59,0,"1.0.0"
att_f66448f99ab44687,acc_0043870c215647fe,2,16,1,2026-03-11 17:21:56.000,WIN,41,0,"1.0.0"
att_1cfec8108afc443b,acc_0043870c215647fe,2,17,1,2026-03-11 17:23:03.000,WIN,51,0,"1.0.0"
att_b333dfa2e8d84f18,acc_0043870c215647fe,2,18,1,2026-03-11 17:26:10.000,WIN,50,0,"1.0.0"
att_d7da7d9d331543a5,acc_0043870c215647fe,2,19,1,2026-03-11 20:23:30.000,WIN,45,0,"1.0.0"
att_269736a37f9640c6,acc_0043870c215647fe,2,20,1,2026-03-11 20:24:38.000,WIN,51,0,"1.0.0"
att_5af4111995514d12,acc_0043870c215647fe,3,1,1,2026-03-11 20:26:41.000,WIN,42,0,"1.0.0"
att_a367f53b88064c9e,acc_0043870c215647fe,3,2,1,2026-03-11 20:27:58.000,WIN,64,0,"1.0.0"
att_8f2304bd7cf94ac8,acc_0043870c215647fe,3,3,1,2026-03-11 20:29:42.000,WIN,44,0,"1.0.0"
