"session_id","account_id","user_id","session_start_ts","session_end_ts","session_duration_sec","end_reason","crash_count","app_version"
ses_ea526abc0e434a7d,acc_012b3605818a465e,usr_6dd4fc422f194dd2,2026-03-11 17:53:42.000,2026-03-11 18:09:10.000,928,FORCE_CLOSE,0,"1.0.0"
ses_7197c1d98dfa4ced,acc_012b3605818a465e,usr_6dd4fc422f194dd2,2026-03-11 18:34:10.000,2026-03-11 19:03:05.000,1735,FORCE_CLOSE,0,"1.0.0"
ses_f702bc59254743ae,acc_012b3605818a465e,usr_6dd4fc422f194dd2,2026-03-11 23:28:05.000,2026-03-11 23:52:31.000,1466,FORCE_CLOSE,0,"1.0.0"
ses_39cb03a671fb4a62,acc_012b3605818a465e,usr_6dd4fc422f194dd2,2026-03-12 02:00:31.000,2026-03-12 02:24:12.000,1421,FORCE_CLOSE,0,"1.0.0"
ses_04216f2b465843cc,acc_012b3605818a465e,usr_6dd4fc422f194dd2,2026-03-12 13:27:42.000,2026-03-12 13:44:06.000,984,FORCE_CLOSE,0,"1.0.0"
ses_6db629b520ca4df7,acc_012b3605818a465e,usr_6dd4fc422f194dd2,2026-03-12 14:09:06.000,2026-03-12 14:42:38.000,2012,FORCE_CLOSE,0,"1.0.0"
ses_bacdc57ddd564a36,acc_012b3605818a465e,usr_093af345d8d54e8e,2026-03-12 17:45:38.000,2026-03-12 18:05:23.000,1185,FORCE_CLOSE,0,"1.0.0"
ses_57020534310c4e62,acc_012b3605818a465e,usr_6dd4fc422f194dd2,2026-03-12 20:35:23.000,2026-03-12 20:58:57.000,1414,FORCE_CLOSE,0,"1.0.0"
ses_b8fcc88e756c4e53,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-12 18:17:14.000,2026-03-12 18:40:57.000,1423,TIMEOUT,0,"1.0.0"
ses_1927095c37b44395,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-12 19:41:57.000,2026-03-12 19:59:56.000,1079,FORCE_CLOSE,0,"1.0.0"
ses_ae54b18e0aa24930,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-13 00:14:56.000,2026-03-13 00:27:14.000,738,FORCE_CLOSE,0,"1.0.0"
ses_60acf9edce4c414a,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-13 02:15:14.000,2026-03-13 02:24:13.000,539,FORCE_CLOSE,0,"1.0.0"
ses_1216d89387354c2b,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-13 05:18:13.000,2026-03-13 05:47:49.000,1776,FORCE_CLOSE,0,"1.0.0"
ses_7f09597569f340e7,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-13 06:23:49.000,2026-03-13 06:52:42.000,1733,FORCE_CLOSE,0,"1.0.0"
ses_05df2c81767f4615,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-13 09:02:20.000,2026-03-13 09:21:30.000,1150,FORCE_CLOSE,0,"1.0.0"
ses_792c3b88f5aa44af,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-13 12:32:30.000,2026-03-13 12:52:47.000,1217,FORCE_CLOSE,0,"1.0.0"
ses_5bc03724c9c04125,acc_012bfcce03ab4c1e,usr_95d5904da8634ddd,2026-03-13 16:29:47.000,2026-03-13 16:51:34.000,1307,TIMEOUT,0,"1.0.0"
ses_d036ec0edc464872,acc_012bfcce03ab4c1e,usr_fbdafb9fe7124719,2026-03-13 19:22:34.000,2026-03-13 20:06:01.000,2607,FORCE_CLOSE,0,"1.0.0"
ses_dc83cd9580b04d31,acc_012bfcce03ab4c1e,usr_db66335974194c2b,2026-03-13 23:24:01.000,2026-03-13 23:47:36.000,1415,TIMEOUT,0,"1.0.0"
ses_9a860d69f4b34eeb,acc_012cb947e1f94225,usr_9eb2548970974252,2026-03-05 15:53:43.000,2026-03-05 16:25:37.000,1914,FORCE_CLOSE,0,"1.0.0"
ses_69f2a6a34a3640c7,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-05 19:11:37.000,2026-03-05 19:41:51.000,1814,TIMEOUT,0,"1.0.0"
ses_3a0c07d500d94f08,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-05 20:40:51.000,2026-03-05 21:05:37.000,1486,FORCE_CLOSE,0,"1.0.0"
ses_3f6036b6b9594987,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-05 22:13:37.000,2026-03-05 22:40:25.000,1608,FORCE_CLOSE,0,"1.0.0"
ses_97ecc2b0e9d943ed,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-06 01:10:25.000,2026-03-06 01:42:33.000,1928,FORCE_CLOSE,0,"1.0.0"
ses_edcb426e757146de,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-06 15:41:01.000,2026-03-06 15:56:20.000,919,FORCE_CLOSE,0,"1.0.0"
ses_100e5735a6d749ce,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-06 18:04:20.000,2026-03-06 18:27:32.000,1392,FORCE_CLOSE,0,"1.0.0"
ses_46e8e4de10a3439a,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-06 18:52:32.000,2026-03-06 19:15:16.000,1364,TIMEOUT,0,"1.0.0"
ses_a359c6d84dee425f,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-07 15:34:34.000,2026-03-07 16:04:22.000,1788,TIMEOUT,0,"1.0.0"
ses_8f79b78e107846cc,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-07 20:01:22.000,2026-03-07 20:36:01.000,2079,FORCE_CLOSE,0,"1.0.0"
ses_472ab524cd0b428d,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-07 22:27:01.000,2026-03-07 22:49:49.000,1368,FORCE_CLOSE,0,"1.0.0"
ses_9c56f61f1dc14c71,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-08 03:28:49.000,2026-03-08 03:55:38.000,1609,FORCE_CLOSE,0,"1.0.0"
ses_70016d3378fb4468,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-08 06:00:38.000,2026-03-08 06:32:48.000,1930,TIMEOUT,1,"1.0.0"
ses_99b263216bf543a0,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-08 08:56:48.000,2026-03-08 09:20:33.000,1425,TIMEOUT,0,"1.0.0"
ses_3ff8555201e34f18,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-11 13:14:53.000,2026-03-11 13:48:55.000,2042,FORCE_CLOSE,0,"1.0.0"
ses_5de8eef90b7b4c11,acc_012cb947e1f94225,usr_4d7414a0819c4bc8,2026-03-11 14:49:55.000,2026-03-11 15:22:03.000,1928,FORCE_CLOSE,0,"1.0.0"
ses_5c24279c4a924aba,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-12 12:41:45.000,2026-03-12 12:56:41.000,896,FORCE_CLOSE,0,"1.0.0"
ses_39f3670bf54247af,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-12 15:01:41.000,2026-03-12 15:33:47.000,1926,FORCE_CLOSE,0,"1.0.0"
ses_95468367cb8848f9,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-12 15:58:47.000,2026-03-12 16:23:35.000,1488,FORCE_CLOSE,0,"1.0.0"
ses_023e1fcdc0264eda,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-12 18:21:35.000,2026-03-12 18:42:04.000,1229,TIMEOUT,0,"1.0.0"
ses_5fd61fc076be4810,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-12 20:56:04.000,2026-03-12 21:08:08.000,724,FORCE_CLOSE,0,"1.0.0"
ses_2f7128bc6eb04ef1,acc_012dcae967664b83,usr_e8519d6829514b36,2026-03-13 00:05:08.000,2026-03-13 00:34:43.000,1775,TIMEOUT,0,"1.0.0"
ses_ee2d8939c37144e7,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-13 10:13:38.000,2026-03-13 10:29:02.000,924,FORCE_CLOSE,0,"1.0.0"
ses_b021867ab5f34831,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-13 14:23:02.000,2026-03-13 14:53:29.000,1827,FORCE_CLOSE,2,"1.0.0"
ses_037adf3f1e68445e,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-13 15:18:29.000,2026-03-13 15:41:09.000,1360,FORCE_CLOSE,0,"1.0.0"
ses_d1c112dbbb164345,acc_012dcae967664b83,usr_aba1455e13404236,2026-03-13 19:43:09.000,2026-03-13 20:18:19.000,2110,FORCE_CLOSE,0,"1.0.0"
ses_c95ed753173a4bc2,acc_01302e317c4f4aa6,usr_2e597a9b4e8640fd,2026-03-07 21:10:04.000,2026-03-07 21:41:58.000,1914,FORCE_CLOSE,0,"1.0.0"
ses_595c43a2b83c439f,acc_01302e317c4f4aa6,usr_2e597a9b4e8640fd,2026-03-08 00:40:58.000,2026-03-08 00:59:36.000,1118,FORCE_CLOSE,0,"1.0.0"
ses_99e20ab454b446c7,acc_01302e317c4f4aa6,usr_2e597a9b4e8640fd,2026-03-08 05:40:36.000,2026-03-08 05:58:39.000,1083,FORCE_CLOSE,0,"1.0.0"
ses_b1fbd6ccf20645b9,acc_01302e317c4f4aa6,usr_75d69ab58a9d4450,2026-03-09 19:06:13.000,2026-03-09 19:29:11.000,1378,FORCE_CLOSE,0,"1.0.0"
ses_4df52ee889074507,acc_01302e317c4f4aa6,usr_2e597a9b4e8640fd,2026-03-09 21:57:11.000,2026-03-09 22:18:49.000,1298,FORCE_CLOSE,0,"1.0.0"
ses_44c7efd69b094a20,acc_01302e317c4f4aa6,usr_2e597a9b4e8640fd,2026-03-10 01:49:49.000,2026-03-10 02:03:16.000,807,FORCE_CLOSE,0,"1.0.0"
ses_a06d9fb9e7924a2b,acc_0132648095b9405e,usr_4140146108c44620,2026-03-07 09:05:38.000,2026-03-07 09:33:14.000,1656,TIMEOUT,0,"1.0.0"
ses_3de76e0e4e5946ad,acc_0132648095b9405e,usr_4140146108c44620,2026-03-07 14:03:14.000,2026-03-07 14:16:22.000,788,FORCE_CLOSE,0,"1.0.0"
ses_2e37f356d7a24530,acc_0132648095b9405e,usr_4140146108c44620,2026-03-07 16:37:22.000,2026-03-07 17:09:25.000,1923,FORCE_CLOSE,0,"1.0.0"
ses_01eb990c09d549a4,acc_0132648095b9405e,usr_4140146108c44620,2026-03-07 20:41:25.000,2026-03-07 21:04:00.000,1355,TIMEOUT,0,"1.0.0"
ses_4952e05b70ea49d0,acc_0132648095b9405e,usr_4140146108c44620,2026-03-08 01:32:00.000,2026-03-08 01:59:04.000,1624,FORCE_CLOSE,0,"1.0.0"
ses_12ce4df293f34581,acc_0132648095b9405e,usr_4140146108c44620,2026-03-08 02:24:04.000,2026-03-08 02:56:12.000,1928,FORCE_CLOSE,0,"1.0.0"
ses_4f360ec2f5f3483d,acc_0132648095b9405e,usr_4140146108c44620,2026-03-08 17:24:33.000,2026-03-08 17:56:36.000,1923,FORCE_CLOSE,0,"1.0.0"
ses_fd7171be9a504db8,acc_0132648095b9405e,usr_4140146108c44620,2026-03-08 22:40:36.000,2026-03-08 23:05:36.000,1500,FORCE_CLOSE,0,"1.0.0"
ses_3bcb7c5840014d8e,acc_0132648095b9405e,usr_0407340093584863,2026-03-09 00:56:36.000,2026-03-09 01:30:22.000,2026,FORCE_CLOSE,0,"1.0.0"
ses_71b45d8f2e9c4dd0,acc_0132648095b9405e,usr_4140146108c44620,2026-03-09 04:27:22.000,2026-03-09 04:57:39.000,1817,TIMEOUT,1,"1.0.0"
ses_e9e8eb524ca041b5,acc_0132648095b9405e,usr_4140146108c44620,2026-03-09 05:42:39.000,2026-03-09 05:58:31.000,952,FORCE_CLOSE,0,"1.0.0"
ses_7afe8d0f80c44489,acc_0132648095b9405e,usr_4140146108c44620,2026-03-09 22:16:57.000,2026-03-09 22:41:34.000,1477,TIMEOUT,0,"1.0.0"
ses_3ee8226546ba409a,acc_0132648095b9405e,usr_4140146108c44620,2026-03-10 00:22:34.000,2026-03-10 00:56:17.000,2023,FORCE_CLOSE,0,"1.0.0"
ses_11f1986d6c724155,acc_0132648095b9405e,usr_4140146108c44620,2026-03-10 03:47:17.000,2026-03-10 04:08:03.000,1246,FORCE_CLOSE,0,"1.0.0"
ses_64d5f2043daf4600,acc_0132648095b9405e,usr_4140146108c44620,2026-03-10 08:08:03.000,2026-03-10 08:38:03.000,1800,FORCE_CLOSE,0,"1.0.0"
ses_15ce3bfeb6d54cca,acc_0132648095b9405e,usr_4140146108c44620,2026-03-10 10:19:03.000,2026-03-10 11:01:38.000,2555,TIMEOUT,0,"1.0.0"
ses_2c1d0f0fc22e4bc6,acc_0132648095b9405e,usr_4140146108c44620,2026-03-10 13:07:38.000,2026-03-10 13:44:01.000,2183,FORCE_CLOSE,0,"1.0.0"
ses_54e02a6285f64c0c,acc_0132648095b9405e,usr_4140146108c44620,2026-03-10 15:57:01.000,2026-03-10 16:28:47.000,1906,FORCE_CLOSE,0,"1.0.0"
ses_644012b36c3347f2,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-05 20:28:12.000,2026-03-05 20:56:39.000,1707,TIMEOUT,0,"1.0.0"
ses_6d51719b28e94dad,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-06 00:07:39.000,2026-03-06 00:28:00.000,1221,FORCE_CLOSE,0,"1.0.0"
ses_489bc33c655548a8,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-06 03:20:00.000,2026-03-06 03:46:41.000,1601,FORCE_CLOSE,0,"1.0.0"
ses_e81cd322634d4ca7,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-09 16:16:57.000,2026-03-09 16:42:08.000,1511,TIMEOUT,0,"1.0.0"
ses_1883d611d33d470b,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-09 17:22:08.000,2026-03-09 17:45:18.000,1390,FORCE_CLOSE,0,"1.0.0"
ses_6d2261c4fce648a6,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-09 21:57:18.000,2026-03-09 22:21:12.000,1434,FORCE_CLOSE,0,"1.0.0"
ses_97e4d17d1888407a,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-09 23:56:12.000,2026-03-09 23:59:59.000,227,DAY_CHANGE,0,"1.0.0"
ses_a0c1b157c5e245c3,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-10 00:00:00.000,2026-03-10 00:12:53.000,773,TIMEOUT,0,"1.0.0"
ses_846dc3fbb92744f7,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-10 22:25:48.000,2026-03-10 22:42:53.000,1025,FORCE_CLOSE,0,"1.0.0"
ses_d6c0c16483c64275,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-11 02:12:53.000,2026-03-11 02:38:24.000,1531,TIMEOUT,0,"1.0.0"
ses_250bc97c041843f7,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-11 05:17:24.000,2026-03-11 05:50:30.000,1986,TIMEOUT,0,"1.0.0"
ses_30ae818967cc4fd4,acc_013525f2edf4463a,usr_5b2cb03b39614b9d,2026-03-12 19:10:41.000,2026-03-12 19:30:07.000,1166,FORCE_CLOSE,0,"1.0.0"
ses_8aad33c6fd4b4111,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-12 22:34:07.000,2026-03-12 22:59:05.000,1498,FORCE_CLOSE,0,"1.0.0"
ses_c5206f27a2c64d29,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-13 03:07:05.000,2026-03-13 03:31:10.000,1445,FORCE_CLOSE,0,"1.0.0"
ses_d45ab3dc37e24a42,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-13 06:41:10.000,2026-03-13 07:05:35.000,1465,FORCE_CLOSE,0,"1.0.0"
ses_cc0e3b67c6e54af9,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-13 10:17:55.000,2026-03-13 10:33:46.000,951,FORCE_CLOSE,0,"1.0.0"
ses_6dcc82e628a141c2,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-13 14:34:46.000,2026-03-13 14:56:35.000,1309,FORCE_CLOSE,0,"1.0.0"
ses_8dd15b4c64de4ad2,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-13 19:54:35.000,2026-03-13 20:18:42.000,1447,FORCE_CLOSE,0,"1.0.0"
ses_0efd641da5124d90,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-14 16:41:03.000,2026-03-14 17:03:24.000,1341,FORCE_CLOSE,0,"1.0.0"
ses_dbdcd2a7c2dc4bde,acc_013525f2edf4463a,usr_194caa8526334477,2026-03-14 20:01:24.000,2026-03-14 20:21:04.000,1180,FORCE_CLOSE,0,"1.0.0"
ses_bcedf6c79ec54f62,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-09 20:08:44.000,2026-03-09 20:43:50.000,2106,FORCE_CLOSE,0,"1.0.0"
ses_4718650bcc944ef5,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-09 22:10:50.000,2026-03-09 22:36:10.000,1520,FORCE_CLOSE,0,"1.0.0"
ses_aab86bb48a564c3c,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-10 02:49:10.000,2026-03-10 03:07:09.000,1079,FORCE_CLOSE,0,"1.0.0"
ses_a573a99d253b4868,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-10 06:54:09.000,2026-03-10 07:26:18.000,1929,FORCE_CLOSE,0,"1.0.0"
ses_08f03026ec7c4704,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-10 09:18:18.000,2026-03-10 09:45:17.000,1619,FORCE_CLOSE,0,"1.0.0"
ses_ca02331fa39f4cd5,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-10 19:25:45.000,2026-03-10 19:48:19.000,1354,FORCE_CLOSE,0,"1.0.0"
ses_3328f1dc729e4586,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-10 23:03:19.000,2026-03-10 23:19:27.000,968,TIMEOUT,0,"1.0.0"
ses_7dee0428044643a2,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-11 01:49:27.000,2026-03-11 02:07:56.000,1109,FORCE_CLOSE,0,"1.0.0"
ses_d5c5c50be5f44329,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-11 04:48:56.000,2026-03-11 05:29:59.000,2463,FORCE_CLOSE,0,"1.0.0"
ses_992f549266824715,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-11 16:01:32.000,2026-03-11 16:33:45.000,1933,FORCE_CLOSE,0,"1.0.0"
ses_344ded0e943b4acc,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-11 19:44:45.000,2026-03-11 19:59:33.000,888,FORCE_CLOSE,0,"1.0.0"
ses_ab4ea43963db48ab,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-11 21:23:33.000,2026-03-11 21:48:59.000,1526,FORCE_CLOSE,0,"1.0.0"
ses_5b3d179329d348d3,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-12 17:54:44.000,2026-03-12 18:23:15.000,1711,TIMEOUT,0,"1.0.0"
ses_f0f3d6afa7f543a6,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-12 21:15:15.000,2026-03-12 21:22:49.000,454,TIMEOUT,0,"1.0.0"
ses_3c88532589f94860,acc_013532ec6903404d,usr_d655c37fe71b4bdc,2026-03-13 01:08:49.000,2026-03-13 01:25:09.000,980,TIMEOUT,0,"1.0.0"
ses_50fb263c7edc4244,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-13 02:04:09.000,2026-03-13 02:18:21.000,852,FORCE_CLOSE,0,"1.0.0"
ses_ffc79048dd00453e,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-13 02:43:21.000,2026-03-13 03:00:37.000,1036,TIMEOUT,0,"1.0.0"
ses_05e29b31a2a54c3c,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-13 19:40:18.000,2026-03-13 20:19:33.000,2355,FORCE_CLOSE,0,"1.0.0"
ses_4794f70706de4ec7,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-13 23:51:33.000,2026-03-13 23:59:59.000,506,DAY_CHANGE,0,"1.0.0"
ses_26c1878c4641495c,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-14 00:00:00.000,2026-03-14 00:27:43.000,1663,FORCE_CLOSE,0,"1.0.0"
ses_1d9c3f594d0b43f9,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-14 03:59:43.000,2026-03-14 04:21:06.000,1283,TIMEOUT,0,"1.0.0"
ses_09253cefd2e0482e,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-14 07:55:06.000,2026-03-14 08:13:28.000,1102,TIMEOUT,0,"1.0.0"
ses_49f7823c54b24511,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-14 09:39:28.000,2026-03-14 09:57:16.000,1068,FORCE_CLOSE,0,"1.0.0"
ses_cc0420f19d72452b,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-14 21:08:54.000,2026-03-14 21:37:04.000,1690,FORCE_CLOSE,0,"1.0.0"
ses_19ab36dc0a284fe1,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-15 01:19:04.000,2026-03-15 01:42:51.000,1427,FORCE_CLOSE,0,"1.0.0"
ses_e0d47aa8b4f74967,acc_013532ec6903404d,usr_523c7a697e444253,2026-03-15 05:08:51.000,2026-03-15 05:39:23.000,1832,FORCE_CLOSE,0,"1.0.0"
ses_ab6c821c450b47bd,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-07 18:29:36.000,2026-03-07 18:49:07.000,1171,FORCE_CLOSE,0,"1.0.0"
ses_9a0cee9bdd5a4129,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-07 21:37:07.000,2026-03-07 22:00:34.000,1407,FORCE_CLOSE,0,"1.0.0"
ses_4b4d93b3620d4c9d,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-08 01:37:34.000,2026-03-08 01:44:37.000,423,FORCE_CLOSE,0,"1.0.0"
ses_8097290159ec4ac6,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-08 04:35:37.000,2026-03-08 04:52:41.000,1024,FORCE_CLOSE,0,"1.0.0"
ses_60467bfa438d46e7,acc_0136ad2144564dbb,usr_ab065d1e3c0a4cb1,2026-03-08 05:51:41.000,2026-03-08 06:17:44.000,1563,FORCE_CLOSE,0,"1.0.0"
ses_51d04df812174ca3,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-08 10:39:00.000,2026-03-08 10:46:40.000,460,TIMEOUT,0,"1.0.0"
ses_f10dfdee8b2a4dd8,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-08 12:55:40.000,2026-03-08 13:17:58.000,1338,TIMEOUT,0,"1.0.0"
ses_976c464bdb1e4b16,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-08 16:21:58.000,2026-03-08 16:41:51.000,1193,TIMEOUT,0,"1.0.0"
ses_c1864ba4101d48a2,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-08 17:38:51.000,2026-03-08 17:58:40.000,1189,FORCE_CLOSE,0,"1.0.0"
ses_91b7bcf58a7d4232,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-08 21:30:40.000,2026-03-08 21:48:52.000,1092,FORCE_CLOSE,1,"1.0.0"
ses_6f6cd80e1f474da3,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-09 18:24:57.000,2026-03-09 19:07:40.000,2563,FORCE_CLOSE,0,"1.0.0"
ses_a7b138376cea4358,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-09 22:16:40.000,2026-03-09 22:38:48.000,1328,FORCE_CLOSE,0,"1.0.0"
ses_2e45caebbe2b47e5,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-10 02:11:48.000,2026-03-10 02:39:18.000,1650,TIMEOUT,0,"1.0.0"
ses_5b97b76d9e364b67,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-10 11:09:23.000,2026-03-10 11:35:56.000,1593,FORCE_CLOSE,0,"1.0.0"
ses_2e16f9d6da7b44b1,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-10 14:55:56.000,2026-03-10 15:32:43.000,2207,FORCE_CLOSE,0,"1.0.0"
ses_e582d031b7ce4d1c,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-10 18:43:43.000,2026-03-10 19:10:12.000,1589,TIMEOUT,0,"1.0.0"
ses_a061fd640754442f,acc_0136ad2144564dbb,usr_ed09952e2922429f,2026-03-10 19:35:12.000,2026-03-10 20:10:37.000,2125,FORCE_CLOSE,0,"1.0.0"
ses_42ebe1adb67640c1,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-01 14:00:03.000,2026-03-01 14:21:21.000,1278,FORCE_CLOSE,0,"1.0.0"
ses_931c7cc1a7474109,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-01 14:57:21.000,2026-03-01 15:15:27.000,1086,FORCE_CLOSE,0,"1.0.0"
ses_8e08d84007744896,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-01 19:29:27.000,2026-03-01 20:11:33.000,2526,FORCE_CLOSE,0,"1.0.0"
ses_c796e111a4d34e70,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-01 23:05:33.000,2026-03-01 23:31:00.000,1527,FORCE_CLOSE,0,"1.0.0"
ses_0b2fbf3c6d284eaf,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-02 01:52:00.000,2026-03-02 02:19:20.000,1640,FORCE_CLOSE,0,"1.0.0"
ses_6a71b7ef28da4df8,acc_013758d9154d4219,usr_99e33a2aea854f78,2026-03-02 03:01:20.000,2026-03-02 03:23:30.000,1330,FORCE_CLOSE,0,"1.0.0"
ses_0efaa56ce45a4f45,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-02 07:20:30.000,2026-03-02 07:45:52.000,1522,FORCE_CLOSE,0,"1.0.0"
ses_049b80e10dd14a2e,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-02 14:21:25.000,2026-03-02 14:49:55.000,1710,FORCE_CLOSE,0,"1.0.0"
ses_390b9d16c6f240cd,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-02 15:34:55.000,2026-03-02 15:53:33.000,1118,FORCE_CLOSE,0,"1.0.0"
ses_8f7a3b87ae344fd5,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-02 19:08:33.000,2026-03-02 19:28:55.000,1222,FORCE_CLOSE,0,"1.0.0"
ses_aea5b5ec2bce4934,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-02 21:51:55.000,2026-03-02 22:00:27.000,512,FORCE_CLOSE,0,"1.0.0"
ses_74f5b54544474cd5,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-03 22:13:51.000,2026-03-03 22:41:22.000,1651,FORCE_CLOSE,0,"1.0.0"
ses_c537e83ee04145f5,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-04 00:58:22.000,2026-03-04 01:12:36.000,854,FORCE_CLOSE,0,"1.0.0"
ses_36ba856db9bf4224,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-04 01:37:36.000,2026-03-04 02:19:05.000,2489,FORCE_CLOSE,0,"1.0.0"
ses_ca03a900a63440f4,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-04 03:32:05.000,2026-03-04 04:02:21.000,1816,FORCE_CLOSE,0,"1.0.0"
ses_5979eb746523433d,acc_013758d9154d4219,usr_10e71dc1f65e4026,2026-03-04 09:57:46.000,2026-03-04 10:21:46.000,1440,TIMEOUT,0,"1.0.0"
