"impression_id","account_id","impression_ts","ad_type","ad_placement","is_completed","estimated_revenue_usd"
ad_00828942f2c14aaf,acc_0132648095b9405e,2026-03-10 08:23:28.000,REVIVE,battle_fail_revive_popup,true,0.026411
ad_bc87d6881ec34be4,acc_0132648095b9405e,2026-03-10 10:35:17.000,REVIVE,battle_fail_revive_popup,true,0.030888
ad_82d0f5bac31b4ee6,acc_0132648095b9405e,2026-03-10 10:38:38.000,REVIVE,battle_fail_revive_popup,true,0.03069
ad_d310aade07564bed,acc_0132648095b9405e,2026-03-10 13:14:45.000,REVIVE,battle_fail_revive_popup,true,0.031436
ad_48b11920f68a475d,acc_0132648095b9405e,2026-03-10 13:16:58.000,REVIVE,battle_fail_revive_popup,true,0.029156
ad_e82f9b98652d42b5,acc_0132648095b9405e,2026-03-10 13:37:05.000,REVIVE,battle_fail_revive_popup,true,0.023505
ad_d4073f72d6544bde,acc_0132648095b9405e,2026-03-10 13:40:42.000,REVIVE,battle_fail_revive_popup,true,0.022394
ad_9126a355914c4390,acc_0132648095b9405e,2026-03-10 16:19:14.000,REVIVE,battle_fail_revive_popup,true,0.028838
ad_fef742700f2f4d7a,acc_013525f2edf4463a,2026-03-05 20:37:27.000,REVIVE,battle_fail_revive_popup,true,0.031563
ad_27258d2faf2d4870,acc_013525f2edf4463a,2026-03-05 20:38:49.000,FREE_CHEST,daily_free_chest_popup,true,0.017756
ad_b3b6f0ff5e7d466c,acc_013525f2edf4463a,2026-03-09 16:18:17.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.024968
ad_53272e406bdc4749,acc_013525f2edf4463a,2026-03-09 16:22:50.000,LUCKY_SPIN,daily_spin_popup,true,0.017202
ad_d97e2c2b49f74aa4,acc_013525f2edf4463a,2026-03-09 16:29:55.000,FREE_CHEST,daily_free_chest_popup,true,0.018557
ad_e5751cf173d340f0,acc_013525f2edf4463a,2026-03-10 22:29:08.000,SPEED_BUFF,idle_boost_popup,true,0.019174
ad_801bcb97034941e9,acc_013525f2edf4463a,2026-03-10 22:38:26.000,LUCKY_SPIN,daily_spin_popup,true,0.018609
ad_9b6b22ccdf9746b6,acc_013525f2edf4463a,2026-03-10 22:40:18.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.024803
ad_1ca68cd662384d05,acc_013525f2edf4463a,2026-03-10 22:40:41.000,FREE_CHEST,daily_free_chest_popup,true,0.020797
ad_b89c538839a34ecc,acc_013525f2edf4463a,2026-03-12 19:10:55.000,FREE_CHEST,daily_free_chest_popup,true,0.018195
ad_9a09596d46d3461f,acc_013525f2edf4463a,2026-03-13 10:18:35.000,FREE_CHEST,daily_free_chest_popup,true,0.015791
ad_707802a93cf340a9,acc_013525f2edf4463a,2026-03-13 10:19:26.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.020113
ad_1a25771370384d84,acc_013525f2edf4463a,2026-03-13 10:27:33.000,LUCKY_SPIN,daily_spin_popup,true,0.021041
ad_519327b246434a5d,acc_013525f2edf4463a,2026-03-14 16:47:24.000,LUCKY_SPIN,daily_spin_popup,true,0.020986
ad_22fc121fe6444145,acc_013532ec6903404d,2026-03-09 20:11:32.000,LUCKY_SPIN,daily_spin_popup,true,0.018279
ad_0db14a3cdf4e4c3e,acc_013532ec6903404d,2026-03-09 20:15:08.000,FREE_CHEST,daily_free_chest_popup,true,0.018417
ad_30e4b4c8c5eb4ed3,acc_013532ec6903404d,2026-03-10 19:29:34.000,FREE_CHEST,daily_free_chest_popup,true,0.013796
ad_c54924f34f09417e,acc_013532ec6903404d,2026-03-10 19:34:42.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.015691
ad_0f569bbad57a4048,acc_013532ec6903404d,2026-03-11 16:03:38.000,FREE_CHEST,daily_free_chest_popup,true,0.013943
ad_8a19041c9a374c14,acc_013532ec6903404d,2026-03-11 16:14:43.000,LUCKY_SPIN,daily_spin_popup,true,0.018544
ad_8aeda22aa7684e9d,acc_013532ec6903404d,2026-03-11 16:15:51.000,SPEED_BUFF,idle_boost_popup,true,0.016682
ad_bc7c9c1fe13a4a0d,acc_013532ec6903404d,2026-03-12 17:58:21.000,SPEED_BUFF,idle_boost_popup,true,0.012281
ad_eb4a2d8044374154,acc_013532ec6903404d,2026-03-12 18:01:47.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.017424
ad_d18d73574d6345d2,acc_013532ec6903404d,2026-03-12 18:03:09.000,LUCKY_SPIN,daily_spin_popup,true,0.015801
ad_9aa90187083f43ad,acc_013532ec6903404d,2026-03-12 18:08:27.000,FREE_CHEST,daily_free_chest_popup,true,0.018319
ad_8a7c7e107ff64c72,acc_013532ec6903404d,2026-03-13 02:09:49.000,REVIVE,battle_fail_revive_popup,true,0.02518
ad_4dbdaeca78564391,acc_013532ec6903404d,2026-03-13 02:55:22.000,REVIVE,battle_fail_revive_popup,true,0.021586
ad_f4379dd7efaf4241,acc_013532ec6903404d,2026-03-13 19:50:16.000,LUCKY_SPIN,daily_spin_popup,true,0.020448
ad_a496d76458a84d2c,acc_013532ec6903404d,2026-03-13 19:51:07.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.017521
ad_3d0c8d8d9dda4c7c,acc_013532ec6903404d,2026-03-13 19:52:59.000,REVIVE,battle_fail_revive_popup,true,0.022405
ad_ce39f9bda4004e0d,acc_013532ec6903404d,2026-03-13 20:08:28.000,REVIVE,battle_fail_revive_popup,true,0.021541
ad_cda1c1b7330f4587,acc_013532ec6903404d,2026-03-13 20:12:02.000,REVIVE,battle_fail_revive_popup,true,0.023946
ad_525f6be2a453465c,acc_013532ec6903404d,2026-03-14 04:10:15.000,REVIVE,battle_fail_revive_popup,true,0.027809
ad_345f2ee406d5411b,acc_013532ec6903404d,2026-03-14 04:15:51.000,REVIVE,battle_fail_revive_popup,true,0.028061
ad_246fc54a294e448a,acc_013532ec6903404d,2026-03-14 09:44:08.000,REVIVE,battle_fail_revive_popup,true,0.026695
ad_eb273572aa644b52,acc_013532ec6903404d,2026-03-14 09:49:05.000,REVIVE,battle_fail_revive_popup,true,0.02647
ad_ede078c6661c4feb,acc_013532ec6903404d,2026-03-14 21:10:51.000,SPEED_BUFF,idle_boost_popup,true,0.01232
ad_e8e10362fc114d73,acc_013532ec6903404d,2026-03-14 21:15:09.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.020008
ad_9fa75c28cc4e413c,acc_013532ec6903404d,2026-03-14 21:21:29.000,REVIVE,battle_fail_revive_popup,true,0.021347
ad_a410e8560b204251,acc_013532ec6903404d,2026-03-14 21:22:31.000,FREE_CHEST,daily_free_chest_popup,true,0.018374
ad_1a9900e22a6e409c,acc_013532ec6903404d,2026-03-15 01:24:14.000,REVIVE,battle_fail_revive_popup,true,0.028315
ad_c6bec61033d640e1,acc_013532ec6903404d,2026-03-15 01:30:10.000,REVIVE,battle_fail_revive_popup,true,0.026228
ad_dfa57285a15f446a,acc_013532ec6903404d,2026-03-15 05:17:50.000,REVIVE,battle_fail_revive_popup,true,0.025799
ad_0431b04f46604709,acc_0136ad2144564dbb,2026-03-07 18:31:36.000,LUCKY_SPIN,daily_spin_popup,true,0.010319
ad_3976e3b064714d9d,acc_0136ad2144564dbb,2026-03-07 18:32:55.000,SPEED_BUFF,idle_boost_popup,true,0.009243
ad_32e27c84a48942fc,acc_0136ad2144564dbb,2026-03-08 04:45:45.000,REVIVE,battle_fail_revive_popup,true,0.016873
ad_2b92a015aaf84063,acc_0136ad2144564dbb,2026-03-08 04:47:08.000,REVIVE,battle_fail_revive_popup,true,0.014258
ad_e6e3307c63a34546,acc_0136ad2144564dbb,2026-03-08 10:42:54.000,FREE_CHEST,daily_free_chest_popup,true,0.012234
ad_1a127f121cdb4761,acc_0136ad2144564dbb,2026-03-08 10:49:46.000,LUCKY_SPIN,daily_spin_popup,true,0.011515
ad_bde6fbedfc384eaf,acc_0136ad2144564dbb,2026-03-08 10:50:01.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012247
ad_d4762633a5984996,acc_0136ad2144564dbb,2026-03-08 10:53:13.000,SPEED_BUFF,idle_boost_popup,true,0.00981
ad_4e5b507d535c4908,acc_0136ad2144564dbb,2026-03-09 18:25:13.000,SPEED_BUFF,idle_boost_popup,true,0.009569
ad_d80bbdd809a4411b,acc_0136ad2144564dbb,2026-03-09 18:32:39.000,LUCKY_SPIN,daily_spin_popup,true,0.012037
ad_70f80294a10f43f2,acc_0136ad2144564dbb,2026-03-10 02:17:33.000,REVIVE,battle_fail_revive_popup,true,0.017544
ad_edcaa73806e44b43,acc_0136ad2144564dbb,2026-03-10 11:13:50.000,SPEED_BUFF,idle_boost_popup,true,0.010568
ad_51f3139a266042ea,acc_0136ad2144564dbb,2026-03-10 11:14:09.000,FREE_CHEST,daily_free_chest_popup,true,0.011912
ad_83cdb3d68eb74ed7,acc_0136ad2144564dbb,2026-03-10 11:23:07.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012122
ad_8198289df7974dae,acc_0136ad2144564dbb,2026-03-10 11:23:42.000,LUCKY_SPIN,daily_spin_popup,true,0.012984
ad_1cb1de528fd7440f,acc_0136ad2144564dbb,2026-03-10 19:38:51.000,REVIVE,battle_fail_revive_popup,true,0.018006
ad_f9c21cafad264c03,acc_013758d9154d4219,2026-03-01 14:01:33.000,FREE_CHEST,daily_free_chest_popup,true,0.009661
ad_95f5125914154323,acc_013758d9154d4219,2026-03-01 14:10:09.000,LUCKY_SPIN,daily_spin_popup,true,0.010508
ad_be00792f515a4563,acc_013758d9154d4219,2026-03-01 14:11:42.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010108
ad_6f6e58fe899e4a9e,acc_013758d9154d4219,2026-03-02 07:22:10.000,REVIVE,battle_fail_revive_popup,true,0.014819
ad_ec943171ceae49da,acc_013758d9154d4219,2026-03-02 14:25:05.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010923
ad_c0d7df6bb2ae41ad,acc_013758d9154d4219,2026-03-02 14:30:08.000,SPEED_BUFF,idle_boost_popup,true,0.009141
ad_10ce76af6a374765,acc_013758d9154d4219,2026-03-02 14:34:19.000,FREE_CHEST,daily_free_chest_popup,true,0.009426
ad_64dad52df4b1437f,acc_013758d9154d4219,2026-03-03 22:13:56.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.009567
ad_62b62d770ecd4b98,acc_013758d9154d4219,2026-03-03 22:15:07.000,FREE_CHEST,daily_free_chest_popup,true,0.00824
ad_9598e92c241d4852,acc_013758d9154d4219,2026-03-03 22:22:03.000,LUCKY_SPIN,daily_spin_popup,true,0.01033
ad_75ff9b7911274cfe,acc_013758d9154d4219,2026-03-03 22:25:25.000,SPEED_BUFF,idle_boost_popup,true,0.008964
ad_c9886bdbddf74ef9,acc_013758d9154d4219,2026-03-04 03:55:09.000,REVIVE,battle_fail_revive_popup,true,0.015792
ad_4a8ef315714f4bcc,acc_013758d9154d4219,2026-03-04 09:59:28.000,FREE_CHEST,daily_free_chest_popup,true,0.009682
ad_5492b061afc44bf8,acc_013758d9154d4219,2026-03-04 09:59:30.000,SPEED_BUFF,idle_boost_popup,true,0.009364
ad_df0fe2e15e1e442e,acc_013758d9154d4219,2026-03-04 10:03:22.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012076
ad_22480a9905a0489f,acc_013758d9154d4219,2026-03-04 10:10:48.000,LUCKY_SPIN,daily_spin_popup,true,0.009152
ad_3ea8371d5dd144f9,acc_013758d9154d4219,2026-03-04 10:13:50.000,REVIVE,battle_fail_revive_popup,true,0.015501
ad_d94b6356daf34253,acc_013758d9154d4219,2026-03-04 18:23:38.000,REVIVE,battle_fail_revive_popup,true,0.011675
ad_70cd5099aade41d2,acc_013758d9154d4219,2026-03-06 18:05:32.000,FREE_CHEST,daily_free_chest_popup,true,0.010192
ad_14df359fe0694cfd,acc_013758d9154d4219,2026-03-06 18:06:57.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012515
ad_07c6e8ca69ef4909,acc_013758d9154d4219,2026-03-06 18:13:14.000,SPEED_BUFF,idle_boost_popup,true,0.00746
ad_e4b0c942e03e4aa0,acc_013758d9154d4219,2026-03-06 18:26:08.000,REVIVE,battle_fail_revive_popup,true,0.01423
ad_83e1489469c64e1b,acc_013758d9154d4219,2026-03-07 00:16:03.000,REVIVE,battle_fail_revive_popup,true,0.015091
ad_e6cc95eccf094b60,acc_013758d9154d4219,2026-03-07 00:28:23.000,REVIVE,battle_fail_revive_popup,true,0.014006
ad_916b6063cc654788,acc_01375b3ceafc479b,2026-03-03 21:53:12.000,FREE_CHEST,daily_free_chest_popup,true,0.017137
ad_3216d0ef312948b0,acc_01375b3ceafc479b,2026-03-03 22:04:32.000,LUCKY_SPIN,daily_spin_popup,true,0.018871
ad_8601d23d1b3f45c0,acc_01375b3ceafc479b,2026-03-04 10:08:33.000,REVIVE,battle_fail_revive_popup,true,0.027942
ad_a6fcc5091f1f4906,acc_01375b3ceafc479b,2026-03-04 10:32:14.000,REVIVE,battle_fail_revive_popup,true,0.027022
ad_41ec4ac6a9b548ac,acc_01375b3ceafc479b,2026-03-04 12:22:09.000,FREE_CHEST,daily_free_chest_popup,true,0.016601
ad_031a99b8cf564d5f,acc_01375b3ceafc479b,2026-03-04 12:27:44.000,SPEED_BUFF,idle_boost_popup,true,0.013443
ad_6857d54df30749c4,acc_01375b3ceafc479b,2026-03-04 12:35:57.000,LUCKY_SPIN,daily_spin_popup,true,0.015505
ad_df9ee3dc9dea45cb,acc_01375b3ceafc479b,2026-03-04 16:13:59.000,REVIVE,battle_fail_revive_popup,true,0.025029
ad_25878c062ad54b8c,acc_01375b3ceafc479b,2026-03-06 18:00:22.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.021133
ad_c49bc6ea095b4630,acc_01375b3ceafc479b,2026-03-06 18:06:53.000,FREE_CHEST,daily_free_chest_popup,true,0.01886
ad_427b68da6e9941a4,acc_01375b3ceafc479b,2026-03-06 18:09:53.000,SPEED_BUFF,idle_boost_popup,true,0.013848
ad_e03834f680664dda,acc_01375b3ceafc479b,2026-03-06 18:12:06.000,LUCKY_SPIN,daily_spin_popup,true,0.017713
ad_0673c3463c334bff,acc_01375b3ceafc479b,2026-03-06 20:40:27.000,REVIVE,battle_fail_revive_popup,true,0.022106
ad_71d7e27a9d894a32,acc_01375b3ceafc479b,2026-03-07 00:22:41.000,REVIVE,battle_fail_revive_popup,true,0.027641
ad_32fbfa56465f410a,acc_01375b3ceafc479b,2026-03-07 03:36:16.000,REVIVE,battle_fail_revive_popup,true,0.023126
ad_f07f3617c4c34ec7,acc_01375b3ceafc479b,2026-03-07 03:41:22.000,REVIVE,battle_fail_revive_popup,true,0.028192
ad_581bd489fed54274,acc_01377aad62a24d9b,2026-03-05 14:31:31.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.009434
ad_91905beed45140d3,acc_01377aad62a24d9b,2026-03-05 14:33:04.000,LUCKY_SPIN,daily_spin_popup,true,0.011938
ad_8cef767dc8ec4fc5,acc_01377aad62a24d9b,2026-03-05 14:39:41.000,FREE_CHEST,daily_free_chest_popup,true,0.007976
ad_b025170a7dab4b88,acc_01377aad62a24d9b,2026-03-05 14:42:16.000,SPEED_BUFF,idle_boost_popup,true,0.007451
ad_7c20d2b37a2948dc,acc_01377aad62a24d9b,2026-03-06 17:48:53.000,FREE_CHEST,daily_free_chest_popup,true,0.009057
ad_1e3d789235ea4181,acc_01377aad62a24d9b,2026-03-06 17:54:55.000,SPEED_BUFF,idle_boost_popup,true,0.00762
ad_090e643a0a264552,acc_01377aad62a24d9b,2026-03-06 17:55:07.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010065
ad_01a831c0fe6a4f20,acc_01377aad62a24d9b,2026-03-06 20:36:30.000,REVIVE,battle_fail_revive_popup,true,0.014116
ad_5072aabcff2d4fa1,acc_01377aad62a24d9b,2026-03-07 09:03:13.000,LUCKY_SPIN,daily_spin_popup,true,0.010831
ad_d93e9a16d82f40a8,acc_01377aad62a24d9b,2026-03-07 09:07:36.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011746
ad_76624060893847ba,acc_01377aad62a24d9b,2026-03-07 09:10:58.000,FREE_CHEST,daily_free_chest_popup,true,0.010311
ad_1cd4f84a36d446fa,acc_01377aad62a24d9b,2026-03-07 16:03:24.000,REVIVE,battle_fail_revive_popup,true,0.015585
ad_35a1730faa0c41de,acc_01377aad62a24d9b,2026-03-07 17:36:29.000,REVIVE,battle_fail_revive_popup,true,0.013479
ad_093fda543b3a4259,acc_01377aad62a24d9b,2026-03-07 21:38:33.000,REVIVE,battle_fail_revive_popup,true,0.011612
ad_ad109fe34fbe4d3d,acc_01377aad62a24d9b,2026-03-08 14:54:59.000,REVIVE,battle_fail_revive_popup,true,0.015971
ad_948d5f4a0c954d4c,acc_01377aad62a24d9b,2026-03-08 14:56:06.000,LUCKY_SPIN,daily_spin_popup,true,0.00923
ad_574e05f6d1414af9,acc_01377aad62a24d9b,2026-03-08 14:56:40.000,SPEED_BUFF,idle_boost_popup,true,0.008281
ad_4a370d25471648a4,acc_01377aad62a24d9b,2026-03-08 14:58:46.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010205
ad_f308493b7d8f4f32,acc_01377aad62a24d9b,2026-03-08 14:59:21.000,FREE_CHEST,daily_free_chest_popup,true,0.010364
ad_640c8b45feba4d75,acc_01377aad62a24d9b,2026-03-08 18:17:52.000,REVIVE,battle_fail_revive_popup,true,0.015658
ad_0732a1ea009749eb,acc_01377aad62a24d9b,2026-03-08 18:21:11.000,REVIVE,battle_fail_revive_popup,true,0.012134
ad_f04cf4b4937d46c4,acc_01377aad62a24d9b,2026-03-08 18:26:43.000,REVIVE,battle_fail_revive_popup,true,0.016199
ad_9733992089d742ad,acc_0137a4bd61d7407b,2026-03-02 16:42:13.000,FREE_CHEST,daily_free_chest_popup,true,0.018721
ad_ac571daea5e8485b,acc_0137a4bd61d7407b,2026-03-02 16:47:53.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.021323
ad_81019a84b7964533,acc_0137a4bd61d7407b,2026-03-03 08:28:19.000,LUCKY_SPIN,daily_spin_popup,true,0.019453
ad_96f81e5217224336,acc_0137a4bd61d7407b,2026-03-03 08:31:10.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.015757
ad_d47cb44b192b49f9,acc_0137a4bd61d7407b,2026-03-03 08:35:25.000,SPEED_BUFF,idle_boost_popup,true,0.014372
ad_b78880c44e164976,acc_0137a4bd61d7407b,2026-03-03 08:38:32.000,FREE_CHEST,daily_free_chest_popup,true,0.016539
ad_9b382bcdba524919,acc_0137a4bd61d7407b,2026-03-04 15:56:20.000,SPEED_BUFF,idle_boost_popup,true,0.01324
ad_f79aac630d1444e1,acc_0137a4bd61d7407b,2026-03-04 16:05:08.000,REVIVE,battle_fail_revive_popup,true,0.021359
ad_532cf924320540a7,acc_0137a4bd61d7407b,2026-03-04 16:05:25.000,LUCKY_SPIN,daily_spin_popup,true,0.018749
ad_377136f5270e486c,acc_0137a4bd61d7407b,2026-03-04 16:09:36.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.017143
ad_a222a0d6f1774735,acc_0137a4bd61d7407b,2026-03-04 16:16:32.000,REVIVE,battle_fail_revive_popup,true,0.024571
ad_c19fdc0612a34570,acc_0137a4bd61d7407b,2026-03-04 19:00:18.000,REVIVE,battle_fail_revive_popup,true,0.02008
ad_db2b39fe62d14c22,acc_0137a4bd61d7407b,2026-03-04 20:48:38.000,REVIVE,battle_fail_revive_popup,true,0.023127
ad_46cf6550308845d2,acc_0137a4bd61d7407b,2026-03-04 22:13:03.000,REVIVE,battle_fail_revive_popup,true,0.024736
ad_70ba7856588c410e,acc_0137a4bd61d7407b,2026-03-04 22:19:50.000,REVIVE,battle_fail_revive_popup,true,0.02732
ad_f6cebfd5f6cb42e4,acc_0137a4bd61d7407b,2026-03-07 10:08:49.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.020912
ad_976d6d958af64756,acc_0137a4bd61d7407b,2026-03-07 10:13:40.000,LUCKY_SPIN,daily_spin_popup,true,0.019955
ad_0406226dd14d48c6,acc_0137a4bd61d7407b,2026-03-07 10:14:39.000,FREE_CHEST,daily_free_chest_popup,true,0.01888
ad_3ccdf2fa7e7f419f,acc_0137a4bd61d7407b,2026-03-07 10:21:09.000,REVIVE,battle_fail_revive_popup,true,0.027436
ad_79e84175442f496b,acc_0137a4bd61d7407b,2026-03-12 18:36:10.000,SPEED_BUFF,idle_boost_popup,true,0.016644
ad_d5e82644a5d7417e,acc_0137a4bd61d7407b,2026-03-12 18:38:31.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.017005
ad_ae98352b8c6749cb,acc_0137a4bd61d7407b,2026-03-12 18:44:14.000,REVIVE,battle_fail_revive_popup,true,0.026611
ad_f2e385aa3de64262,acc_0138480eecfa423c,2026-03-01 16:59:50.000,FREE_CHEST,daily_free_chest_popup,true,0.009123
ad_54eb5830e4cb4c8b,acc_0138480eecfa423c,2026-03-01 17:12:26.000,SPEED_BUFF,idle_boost_popup,true,0.011228
ad_acac712113634ed7,acc_0138480eecfa423c,2026-03-01 17:12:52.000,LUCKY_SPIN,daily_spin_popup,true,0.013202
ad_19c387456a404b19,acc_0138480eecfa423c,2026-03-02 18:05:35.000,SPEED_BUFF,idle_boost_popup,true,0.008778
ad_ca6a96ff6a2041c7,acc_0138480eecfa423c,2026-03-02 18:07:12.000,FREE_CHEST,daily_free_chest_popup,true,0.01146
ad_66ae48f8e67a4c0e,acc_0138480eecfa423c,2026-03-02 18:12:21.000,LUCKY_SPIN,daily_spin_popup,true,0.010189
ad_a2e9fa6b105e4f38,acc_0138480eecfa423c,2026-03-03 00:23:00.000,REVIVE,battle_fail_revive_popup,true,0.014422
ad_11b7877c8d5c4381,acc_0138c9f1174e4c45,2026-03-06 10:15:10.000,FREE_CHEST,daily_free_chest_popup,true,0.015719
ad_ddf24170c63c4a6c,acc_0138c9f1174e4c45,2026-03-06 10:20:39.000,LUCKY_SPIN,daily_spin_popup,true,0.017098
ad_b80ef4df0c464822,acc_0138c9f1174e4c45,2026-03-06 10:23:04.000,SPEED_BUFF,idle_boost_popup,true,0.014567
ad_26748a5409ed40f9,acc_0138c9f1174e4c45,2026-03-06 13:42:49.000,REVIVE,battle_fail_revive_popup,true,0.026485
ad_d462539bd829462c,acc_0138c9f1174e4c45,2026-03-07 00:31:11.000,REVIVE,battle_fail_revive_popup,true,0.024285
ad_e8d1ea60e9cf49df,acc_0138c9f1174e4c45,2026-03-10 20:37:31.000,SPEED_BUFF,idle_boost_popup,true,0.015788
ad_488cdbf2b1894e82,acc_0138c9f1174e4c45,2026-03-10 20:40:35.000,LUCKY_SPIN,daily_spin_popup,true,0.01834
ad_7faa0da2adb94b6e,acc_0138c9f1174e4c45,2026-03-10 20:43:00.000,FREE_CHEST,daily_free_chest_popup,true,0.015374
ad_b05f447cdbd24010,acc_0138c9f1174e4c45,2026-03-10 22:10:58.000,REVIVE,battle_fail_revive_popup,true,0.031768
ad_3d9bd7b0672d4659,acc_0138c9f1174e4c45,2026-03-11 22:36:10.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.023602
ad_c6d645d6e543474d,acc_0138c9f1174e4c45,2026-03-11 22:36:54.000,FREE_CHEST,daily_free_chest_popup,true,0.015557
ad_a3b86ef3f23c48b3,acc_0138c9f1174e4c45,2026-03-11 22:40:41.000,LUCKY_SPIN,daily_spin_popup,true,0.017486
ad_26c863587f3142dc,acc_0139f2b216d74bf1,2026-03-03 10:52:06.000,SPEED_BUFF,idle_boost_popup,true,0.008731
ad_fa1c0fbf00494277,acc_0139f2b216d74bf1,2026-03-03 10:54:14.000,FREE_CHEST,daily_free_chest_popup,true,0.010099
ad_91f31301dbe947b0,acc_0139f2b216d74bf1,2026-03-03 11:03:55.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.009899
ad_af4dcc27d03b4561,acc_0139f2b216d74bf1,2026-03-04 13:49:06.000,SPEED_BUFF,idle_boost_popup,true,0.009487
ad_66ae0f94691b4ad8,acc_0139f2b216d74bf1,2026-03-04 13:49:18.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012757
ad_750e9710bcfb4020,acc_0139f2b216d74bf1,2026-03-04 13:53:25.000,FREE_CHEST,daily_free_chest_popup,true,0.010765
ad_652b7ae0d8e84faf,acc_0139f2b216d74bf1,2026-03-04 17:05:02.000,REVIVE,battle_fail_revive_popup,true,0.014138
ad_b79f24da9b374693,acc_0139f2b216d74bf1,2026-03-05 17:57:44.000,FREE_CHEST,daily_free_chest_popup,true,0.010195
ad_c8a12111a3fe4148,acc_0139f2b216d74bf1,2026-03-05 17:58:02.000,LUCKY_SPIN,daily_spin_popup,true,0.011102
ad_0e61a4036cd24198,acc_0139f2b216d74bf1,2026-03-05 18:02:17.000,SPEED_BUFF,idle_boost_popup,true,0.008252
ad_ae54afde85e5440e,acc_0139f2b216d74bf1,2026-03-06 02:00:00.000,REVIVE,battle_fail_revive_popup,true,0.011864
ad_68b692b5fa754ce2,acc_0139f2b216d74bf1,2026-03-06 05:36:51.000,REVIVE,battle_fail_revive_popup,true,0.016187
ad_8d1e1dedab5f4207,acc_0139f2b216d74bf1,2026-03-06 12:38:21.000,SPEED_BUFF,idle_boost_popup,true,0.007617
ad_bb448cd958ed4a3e,acc_0139f2b216d74bf1,2026-03-06 12:44:12.000,REVIVE,battle_fail_revive_popup,true,0.011719
ad_9d6bb6f3a00442d8,acc_0139f2b216d74bf1,2026-03-06 12:45:10.000,LUCKY_SPIN,daily_spin_popup,true,0.009126
ad_5268d9da0c0246d0,acc_0139f2b216d74bf1,2026-03-06 12:47:48.000,FREE_CHEST,daily_free_chest_popup,true,0.009526
ad_14730343ae8a47b2,acc_0139f2b216d74bf1,2026-03-06 12:49:42.000,REVIVE,battle_fail_revive_popup,true,0.012743
ad_a06d6fcc3e97425f,acc_0139f2b216d74bf1,2026-03-06 12:52:20.000,REVIVE,battle_fail_revive_popup,true,0.012062
ad_e2a5f0571de24ea2,acc_0139f2b216d74bf1,2026-03-06 17:28:11.000,REVIVE,battle_fail_revive_popup,true,0.014371
ad_e5733e93e8444139,acc_0139f2b216d74bf1,2026-03-07 02:21:41.000,REVIVE,battle_fail_revive_popup,true,0.014066
ad_c7dca90894614361,acc_0139f2b216d74bf1,2026-03-07 17:11:24.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.009349
ad_a609380d57074f7c,acc_0139f2b216d74bf1,2026-03-07 17:12:48.000,LUCKY_SPIN,daily_spin_popup,true,0.009659
ad_a780e68083fa4092,acc_0139f2b216d74bf1,2026-03-07 17:18:12.000,FREE_CHEST,daily_free_chest_popup,true,0.008096
ad_9810ed1a14544e5c,acc_0139f2b216d74bf1,2026-03-07 18:47:52.000,REVIVE,battle_fail_revive_popup,true,0.016023
ad_71fd331a4c944b7a,acc_0139f2b216d74bf1,2026-03-07 18:58:50.000,REVIVE,battle_fail_revive_popup,true,0.013539
ad_35e13940d90e4054,acc_0139f2b216d74bf1,2026-03-07 19:06:31.000,REVIVE,battle_fail_revive_popup,true,0.0164
ad_6c0cb087aff44ea5,acc_0139f2b216d74bf1,2026-03-07 19:13:35.000,REVIVE,battle_fail_revive_popup,true,0.016275
ad_df84e4f570b54eec,acc_0139f2b216d74bf1,2026-03-07 21:47:17.000,REVIVE,battle_fail_revive_popup,true,0.013273
ad_80cecddd18e5491d,acc_0139f2b216d74bf1,2026-03-08 03:29:30.000,REVIVE,battle_fail_revive_popup,true,0.012247
ad_b5a5daf148e34f82,acc_0139f2b216d74bf1,2026-03-08 22:30:54.000,FREE_CHEST,daily_free_chest_popup,true,0.009634
